,ID,timestamp,checkpoint,mistakes,preparation,office_hours,semester
115,14772,2021-03-18 19:18:00,6,"For checkpoint 5 I did not have my f""(x) drawn right which caused me to determine a point as concave up or down incorrectly. For checkpoint 6 I misunderstood the definition of what makes a graph continuous or not.",I plan on looking over those sections of the book again and watching corresponding videos that cover these topics to better understand how to correct my mistakes and further understand the topics. This will be different than what I have done before because I did not watch the videos before. I will also do some practice problems to check my understanding after reviewing the material.,No,Sp21 - 001
116,68658,2021-03-03 17:36:00,6,When a function is continuous looking at piecewise functions,"Meeting with you, look over readings",Yes,Sp21 - 001
117,19343,2021-03-04 09:02:00,6,did not have the correct understanding of the definition of a continuous function,went into the textbook to read about continuous functions,No,Sp21 - 001
118,19343,2021-03-23 11:10:00,6,I was not fully understanding how to show where a limit existed and where it did not.,I went back into the online text book to see some examples and I went through the team activities.,No,Sp21 - 001
119,58151,2021-03-29 10:51:00,6,"I did not remember definition 1.7.6 and because of that, I got the question wrong.",I have now looked at definition 1.7.6 and I believe that knowing it will allow me to get the question correct.,No,Sp21 - 001
120,29436,2021-04-14 21:18:00,6,"I didn't show enough work in #2, I needed to describe both the left and right limits ad show that they agree with the function's value.",I will make sure to show all my work and explain what is happening,No,Sp21 - 001
121,68658,2021-02-28 16:34:00,6,definition of continuous,reread the section 1.7,No,Sp21 - 001
122,83943,2021-04-21 15:16:00,6,"Checkpoint 6: I didn't fully understand the conditions defined in 1.7.6 and how to properly draw the function.
 Checkpoint 7: I did everything correct as far as I can tell. I had the right slope but needed to use the specified point in the point slope equation. 
 Checkpoint 8: UGH!!! The stupid mistake of the derivative of cosine is a negative sign.","I have reviewed and refreshed myself using the book, videos, and examples/team activities that we went over in class.",No,Sp21 - 001
123,77508,2021-03-10 17:50:00,7,I am unsure what I got wrong on this checkpoint and I am unable to see the question again to figure out what I did wrong.,I will look at the textbook for the section that I got answers wrong for.,Yes,Sp21 - 001
124,75683,2021-03-14 20:28:00,7,I just was lost looking at the graph and finding the tangent line,watch videos from the section and go back to the text,Yes,Sp21 - 001
125,57894,2021-03-23 20:13:00,7,I should have used 4 instead of 2-- I think I honestly just did it too fast and didn't look over my answer well enough because I wrote f'2=4 but then for some reason wrote that the slop was 2,"Be more careful, look at my notes, check my answer thoroughly",No,Sp21 - 001
126,96431,2021-04-26 11:26:00,7,I just needed to put it in point slope form instead of find the derivative,I will use the derivative in point slope form to show the equation,No,Sp21 - 001
127,78555,2021-04-26 11:40:00,7,I got confused and for some reason didn't realize the tangent line is horizontal.,I'll review tangent lines in the textbook and re-watch videos on Moodle.,No,Sp21 - 001
128,44661,2021-04-28 00:41:00,7,"Checkpoint 7: I found the derivative but did not use it when I should have plugged it into the local linearization to estimate the slope for f(2.01).
 Checkpoint 8: I did not pay attention to the derivatives for sin and cosine and ended up putting the derivative of sin to be (cos) and the derivative fo cos to be (sin) but the derivative of sin should be (-cos) and the derivative of cos should be (sin)",I will review the material prior to taking the quiz and ask the tutor's if I have the right idea.,No,Sp21 - 001
129,46516,2021-04-28 17:16:00,7,In the problem the directions say to write an equation for the line tangent. but for some reason I drew the graph and forgot to write the equation.,Read the directions better on the question. I will also review the section in the textbook to make sure that I remember the topic well.,No,Sp21 - 001
130,38873,2021-04-28 22:50:00,7,I had a brain fart and plugged the wrong number into the equation,"I will go back and review the material for this section and, as well as redo some of the preview activity for this section. I will also remember to check to make sure that I did the question properly before I turn it in.",No,Sp21 - 001
131,88009,2021-03-09 15:38:00,7,"I misinterpreted the slope, it should be zero with a horizontal tangent line.",I will read the textbook more thoroughly. I will watch one of the videos unlike before.,No,Sp21 - 001
133,38687,2021-03-09 19:57:00,7,I had problems with the tangent line equation.,I will take a look at the videos and some of my notes as well.,No,Sp21 - 001
134,38687,2021-03-09 19:57:00,7,I had problems with the tangent line equation.,I will take a look at the videos and some of my notes as well.,No,Sp21 - 001
135,29436,2021-04-06 17:59:00,7,I accidentally submitted the wrong file and I'm wondering if I can just submit the right one.,Submit the correct file,No,Sp21 - 001
136,36585,2021-03-12 11:11:00,8,"I thought that the derivative of cos(x) was sin(x). This is wrong, the derivative is actually -sin(x)","I have looked at the trig in 10mins video and reviewed the unit circle. I have already watched this video but now that I know how I am using these functions, I have a better understanding of them.",No,Sp21 - 001
137,75683,2021-03-14 20:28:00,8,I had a sign error in part 3,double check my work and look for those signs,No,Sp21 - 001
138,44661,2021-04-28 00:41:00,8,"Checkpoint 7: I found the derivative but did not use it when I should have plugged it into the local linearization to estimate the slope for f(2.01).
 Checkpoint 8: I did not pay attention to the derivatives for sin and cosine and ended up putting the derivative of sin to be (cos) and the derivative fo cos to be (sin) but the derivative of sin should be (-cos) and the derivative of cos should be (sin)",I will review the material prior to taking the quiz and ask the tutor's if I have the right idea.,No,Sp21 - 001
